transaction_id,customer_id,timestamp,channel,campaign_id,product_category,region,returning_customer,prior_orders,product_views,cart_added,dwell_time_seconds,price_comparison_tabs,original_value,discount_percent,discount_amount,treated,conversion,final_value,cost,profit
DEMO_000163,CUST_0340,2025-01-07 18:00:00,Direct,FLASH20,Fashion,North,1,3,4,1,209,1,69.98,0.0,0.0,0,0,0.0,44.75,0.0
DEMO_000164,CUST_0338,2025-01-07 19:00:00,Direct,LOYALTY,Fashion,West,1,5,3,0,208,1,282.95,0.0,0.0,0,1,282.95,127.67,155.28
DEMO_000165,CUST_0348,2025-01-07 20:00:00,Email,LOYALTY,Fashion,South,0,0,3,0,247,0,78.07,0.15,11.71,1,0,0.0,46.03,0.0
DEMO_000166,CUST_0678,2025-01-07 21:00:00,Social,FLASH20,Fashion,East,0,1,2,0,49,1,45.61,0.0,0.0,0,0,0.0,30.44,0.0
DEMO_000167,CUST_0267,2025-01-07 22:00:00,Organic,FLASH20,Electronics,South,1,4,9,0,71,1,125.27,0.0,0.0,0,0,0.0,83.14,0.0
DEMO_000168,CUST_0139,2025-01-07 23:00:00,Organic,FLASH20,Beauty,South,0,2,1,0,430,2,92.44,0.0,0.0,0,0,0.0,50.09,0.0
DEMO_000169,CUST_0278,2025-01-08 00:00:00,Direct,SUMMER15,Sports,West,1,8,12,1,296,0,146.66,0.0,0.0,0,1,146.66,86.62,60.04
DEMO_000170,CUST_0018,2025-01-08 01:00:00,Direct,SUMMER15,Sports,East,0,0,1,0,324,1,227.11,0.1,22.71,1,1,204.4,134.39,70.01
DEMO_000171,CUST_0088,2025-01-08 02:00:00,Social,WELCOME10,Beauty,West,1,2,7,0,154,0,132.43,0.0,0.0,0,1,132.43,81.83,50.6
DEMO_000172,CUST_0075,2025-01-08 03:00:00,Organic,FLASH20,Fashion,South,0,0,5,1,424,1,124.23,0.0,0.0,0,0,0.0,82.8,0.0
DEMO_000173,CUST_0642,2025-01-08 04:00:00,PPC,LOYALTY,Fashion,South,1,4,2,0,160,1,150.93,0.2,30.19,1,0,0.0,84.11,0.0
DEMO_000174,CUST_0601,2025-01-08 05:00:00,PPC,LOYALTY,Home,South,0,0,2,0,244,0,378.84,0.15,56.83,1,0,0.0,175.86,0.0
DEMO_000175,CUST_0580,2025-01-08 06:00:00,PPC,RETARGET,Sports,East,0,0,3,1,454,0,312.73,0.0,0.0,0,0,0.0,192.66,0.0
DEMO_000176,CUST_0384,2025-01-08 07:00:00,PPC,WELCOME10,Fashion,South,0,3,6,0,263,1,97.3,0.0,0.0,0,0,0.0,64.96,0.0
DEMO_000177,CUST_0597,2025-01-08 08:00:00,Email,LOYALTY,Home,South,0,1,2,0,91,0,171.99,0.0,0.0,0,0,0.0,111.83,0.0
DEMO_000178,CUST_0134,2025-01-08 09:00:00,Email,LOYALTY,Sports,North,1,7,8,1,217,0,250.57,0.05,12.53,1,1,238.04,114.17,123.87
DEMO_000179,CUST_0750,2025-01-08 10:00:00,Social,FLASH20,Sports,East,1,2,7,1,263,0,153.25,0.15,22.99,1,0,0.0,100.07,0.0
DEMO_000180,CUST_0417,2025-01-08 11:00:00,PPC,SUMMER15,Electronics,East,1,2,8,1,304,1,108.87,0.0,0.0,0,0,0.0,52.68,0.0
DEMO_000181,CUST_0781,2025-01-08 12:00:00,Direct,SUMMER15,Sports,East,1,3,8,0,349,1,89.66,0.0,0.0,0,0,0.0,60.53,0.0
DEMO_000182,CUST_0126,2025-01-08 13:00:00,Organic,LOYALTY,Fashion,West,1,5,4,1,305,0,117.26,0.0,0.0,0,1,117.26,72.76,44.5
DEMO_000183,CUST_0414,2025-01-08 14:00:00,Email,RETARGET,Beauty,West,0,1,3,0,172,1,67.16,0.0,0.0,0,0,0.0,32.17,0.0
DEMO_000184,CUST_0580,2025-01-08 15:00:00,Email,LOYALTY,Home,West,1,1,5,0,150,0,167.82,0.2,33.56,1,0,0.0,79.41,0.0
DEMO_000185,CUST_0412,2025-01-08 16:00:00,Email,FLASH20,Sports,North,0,1,3,0,155,1,209.75,0.0,0.0,0,0,0.0,107.79,0.0
DEMO_000186,CUST_0371,2025-01-08 17:00:00,Direct,LOYALTY,Electronics,West,1,1,5,1,182,1,93.82,0.1,9.38,1,1,84.44,47.17,37.27
DEMO_000187,CUST_0138,2025-01-08 18:00:00,Email,WELCOME10,Fashion,South,0,0,2,0,128,1,91.58,0.15,13.74,1,1,77.84,41.3,36.54
DEMO_000188,CUST_0317,2025-01-08 19:00:00,Organic,LOYALTY,Electronics,South,1,2,4,0,320,0,69.74,0.15,10.46,1,0,0.0,45.66,0.0
DEMO_000189,CUST_0198,2025-01-08 20:00:00,Direct,WELCOME10,Beauty,South,0,1,7,1,246,3,138.4,0.1,13.84,1,0,0.0,66.31,0.0
DEMO_000190,CUST_0251,2025-01-08 21:00:00,Direct,RETARGET,Sports,South,0,1,8,1,184,1,111.62,0.0,0.0,0,0,0.0,75.63,0.0
DEMO_000191,CUST_0569,2025-01-08 22:00:00,Email,RETARGET,Beauty,West,0,0,7,1,232,2,58.58,0.1,5.86,1,0,0.0,29.92,0.0
DEMO_000192,CUST_0525,2025-01-08 23:00:00,Email,FLASH20,Fashion,East,0,0,4,0,139,2,416.43,0.0,0.0,0,0,0.0,242.41,0.0
DEMO_000193,CUST_0505,2025-01-09 00:00:00,Email,SUMMER15,Beauty,West,0,0,2,0,54,0,50.39,0.1,5.04,1,0,0.0,30.77,0.0
DEMO_000194,CUST_0301,2025-01-09 01:00:00,Email,LOYALTY,Home,West,0,0,1,0,257,4,58.68,0.15,8.8,1,1,49.88,30.47,19.41
DEMO_000195,CUST_0799,2025-01-09 02:00:00,Email,LOYALTY,Sports,South,0,2,5,1,381,4,171.19,0.25,42.8,1,1,128.39,94.99,33.4
DEMO_000196,CUST_0073,2025-01-09 03:00:00,Organic,LOYALTY,Home,East,1,3,8,0,299,1,150.76,0.0,0.0,0,0,0.0,94.64,0.0
DEMO_000197,CUST_0285,2025-01-09 04:00:00,Direct,FLASH20,Home,East,0,0,1,0,288,2,81.33,0.2,16.27,1,0,0.0,37.81,0.0
DEMO_000198,CUST_0098,2025-01-09 05:00:00,Organic,SUMMER15,Sports,South,1,2,6,1,137,0,79.01,0.0,0.0,0,0,0.0,42.13,0.0
DEMO_000199,CUST_0282,2025-01-09 06:00:00,Organic,WELCOME10,Sports,East,0,2,4,1,423,1,137.83,0.15,20.67,1,1,117.16,87.07,30.09
DEMO_000200,CUST_0801,2025-01-09 07:00:00,Email,SUMMER15,Sports,East,1,1,4,0,124,0,132.97,0.25,33.24,1,0,0.0,69.99,0.0
DEMO_000201,CUST_0305,2025-01-09 08:00:00,Social,FLASH20,Electronics,West,0,2,2,0,78,1,81.72,0.0,0.0,0,0,0.0,37.89,0.0
DEMO_000202,CUST_0756,2025-01-09 09:00:00,Organic,FLASH20,Fashion,West,0,0,3,0,34,2,175.43,0.2,35.09,1,1,140.34,86.52,53.82
DEMO_000203,CUST_0412,2025-01-09 10:00:00,Direct,FLASH20,Sports,East,1,4,10,1,260,0,145.09,0.1,14.51,1,0,0.0,87.89,0.0
DEMO_000204,CUST_0582,2025-01-09 11:00:00,Direct,SUMMER15,Electronics,West,1,3,4,0,378,1,204.67,0.1,20.47,1,1,184.2,137.64,46.56
DEMO_000205,CUST_0381,2025-01-09 12:00:00,PPC,RETARGET,Home,North,0,1,5,0,348,1,109.68,0.05,5.48,1,0,0.0,55.13,0.0
DEMO_000206,CUST_0221,2025-01-09 13:00:00,Email,SUMMER15,Beauty,West,0,3,4,0,185,1,161.51,0.15,24.23,1,1,137.28,91.9,45.38
DEMO_000207,CUST_0636,2025-01-09 14:00:00,Email,RETARGET,Sports,South,0,2,4,0,314,2,101.22,0.1,10.12,1,0,0.0,51.15,0.0
DEMO_000208,CUST_0807,2025-01-09 15:00:00,PPC,SUMMER15,Home,South,0,0,9,1,591,2,143.09,0.1,14.31,1,1,128.78,94.78,34.0
DEMO_000209,CUST_0219,2025-01-09 16:00:00,Direct,FLASH20,Home,West,0,1,3,1,195,3,131.76,0.0,0.0,0,0,0.0,86.57,0.0
DEMO_000210,CUST_0648,2025-01-09 17:00:00,PPC,LOYALTY,Sports,South,1,1,5,0,239,1,164.29,0.1,16.43,1,0,0.0,88.71,0.0
DEMO_000211,CUST_0217,2025-01-09 18:00:00,Social,SUMMER15,Electronics,West,0,0,9,1,432,1,141.71,0.0,0.0,0,0,0.0,64.98,0.0
DEMO_000212,CUST_0597,2025-01-09 19:00:00,Organic,SUMMER15,Fashion,South,1,1,5,0,79,0,47.94,0.0,0.0,0,0,0.0,28.27,0.0
DEMO_000213,CUST_0657,2025-01-09 20:00:00,Email,SUMMER15,Sports,South,0,0,2,0,84,1,84.61,0.0,0.0,0,0,0.0,50.29,0.0
DEMO_000214,CUST_0374,2025-01-09 21:00:00,PPC,RETARGET,Beauty,South,0,3,3,1,467,1,116.45,0.15,17.47,1,1,98.98,68.95,30.03
DEMO_000215,CUST_0613,2025-01-09 22:00:00,Organic,WELCOME10,Sports,South,0,1,5,1,369,1,138.36,0.15,20.75,1,0,0.0,71.68,0.0
DEMO_000216,CUST_0226,2025-01-09 23:00:00,Social,FLASH20,Electronics,West,0,1,2,0,117,2,162.58,0.0,0.0,0,0,0.0,74.05,0.0
DEMO_000217,CUST_0066,2025-01-10 00:00:00,PPC,LOYALTY,Fashion,North,0,0,1,0,94,0,143.58,0.0,0.0,0,0,0.0,65.67,0.0
DEMO_000218,CUST_0080,2025-01-10 01:00:00,Email,LOYALTY,Fashion,East,1,2,9,1,136,0,81.69,0.0,0.0,0,1,81.69,51.4,30.29
DEMO_000219,CUST_0372,2025-01-10 02:00:00,Social,FLASH20,Home,West,1,3,3,1,256,1,169.55,0.0,0.0,0,1,169.55,97.01,72.54
DEMO_000220,CUST_0751,2025-01-10 03:00:00,Email,WELCOME10,Sports,South,0,0,6,0,118,2,77.94,0.15,11.69,1,1,66.25,39.93,26.32
DEMO_000221,CUST_0106,2025-01-10 04:00:00,Direct,WELCOME10,Electronics,East,0,0,5,0,120,2,198.04,0.0,0.0,0,1,198.04,130.77,67.27
DEMO_000222,CUST_0379,2025-01-10 05:00:00,Email,FLASH20,Beauty,South,1,1,2,0,86,0,204.07,0.0,0.0,0,0,0.0,133.34,0.0
DEMO_000223,CUST_0586,2025-01-10 06:00:00,Email,RETARGET,Fashion,North,0,1,6,0,189,2,111.66,0.0,0.0,0,0,0.0,71.21,0.0
DEMO_000224,CUST_0168,2025-01-10 07:00:00,Organic,WELCOME10,Home,East,0,1,7,1,129,2,83.8,0.0,0.0,0,0,0.0,49.69,0.0
DEMO_000225,CUST_0601,2025-01-10 08:00:00,Organic,RETARGET,Home,West,1,6,1,1,310,2,82.0,0.25,20.5,1,1,61.5,48.5,13.0
DEMO_000226,CUST_0254,2025-01-10 09:00:00,Organic,LOYALTY,Home,East,0,0,3,0,355,1,68.56,0.0,0.0,0,0,0.0,39.22,0.0
DEMO_000227,CUST_0673,2025-01-10 10:00:00,PPC,WELCOME10,Electronics,South,0,1,8,1,262,4,74.06,0.0,0.0,0,0,0.0,36.45,0.0
DEMO_000228,CUST_0482,2025-01-10 11:00:00,Direct,SUMMER15,Sports,North,0,0,1,0,318,0,103.42,0.0,0.0,0,1,103.42,63.84,39.58
DEMO_000229,CUST_0455,2025-01-10 12:00:00,Organic,SUMMER15,Beauty,West,1,2,7,1,217,1,87.2,0.25,21.8,1,0,0.0,49.68,0.0
DEMO_000230,CUST_0147,2025-01-10 13:00:00,Organic,RETARGET,Beauty,West,0,0,5,1,158,2,54.36,0.2,10.87,1,1,43.49,31.29,12.2
DEMO_000231,CUST_0385,2025-01-10 14:00:00,PPC,FLASH20,Beauty,West,1,2,4,1,196,0,90.23,0.0,0.0,0,0,0.0,54.89,0.0
DEMO_000232,CUST_0713,2025-01-10 15:00:00,Email,SUMMER15,Sports,South,0,0,4,1,110,1,116.96,0.1,11.7,1,1,105.26,62.64,42.62
DEMO_000233,CUST_0016,2025-01-10 16:00:00,Organic,SUMMER15,Beauty,East,0,0,2,1,174,1,96.29,0.0,0.0,0,1,96.29,58.93,37.36
DEMO_000234,CUST_0631,2025-01-10 17:00:00,Email,FLASH20,Home,South,0,0,5,1,212,2,74.98,0.0,0.0,0,0,0.0,38.02,0.0
DEMO_000235,CUST_0410,2025-01-10 18:00:00,Organic,WELCOME10,Sports,North,1,2,6,1,234,1,38.24,0.0,0.0,0,0,0.0,24.82,0.0
DEMO_000236,CUST_0599,2025-01-10 19:00:00,Email,SUMMER15,Home,North,0,0,5,0,324,3,187.81,0.0,0.0,0,0,0.0,127.11,0.0
DEMO_000237,CUST_0552,2025-01-10 20:00:00,Direct,WELCOME10,Sports,South,1,3,9,0,390,1,110.19,0.0,0.0,0,0,0.0,64.58,0.0
DEMO_000238,CUST_0359,2025-01-10 21:00:00,Organic,LOYALTY,Beauty,East,0,0,4,1,257,3,129.58,0.2,25.92,1,0,0.0,69.68,0.0
DEMO_000239,CUST_0257,2025-01-10 22:00:00,Direct,LOYALTY,Fashion,North,0,0,6,1,141,2,121.68,0.15,18.25,1,0,0.0,62.83,0.0
DEMO_000240,CUST_0522,2025-01-10 23:00:00,Organic,FLASH20,Fashion,East,0,1,5,0,91,3,140.3,0.2,28.06,1,0,0.0,91.94,0.0
DEMO_000241,CUST_0116,2025-01-11 00:00:00,Email,WELCOME10,Home,South,0,1,6,1,176,2,124.99,0.15,18.75,1,0,0.0,65.64,0.0
DEMO_000242,CUST_0486,2025-01-11 01:00:00,Social,SUMMER15,Home,West,0,1,5,0,112,1,117.26,0.0,0.0,0,0,0.0,74.72,0.0
DEMO_000243,CUST_0078,2025-01-11 02:00:00,Organic,RETARGET,Fashion,South,1,2,6,1,259,0,158.14,0.0,0.0,0,0,0.0,86.02,0.0
DEMO_000244,CUST_0541,2025-01-11 03:00:00,Social,SUMMER15,Electronics,North,1,4,6,0,94,0,174.17,0.1,17.42,1,1,156.75,113.62,43.13
DEMO_000245,CUST_0523,2025-01-11 04:00:00,PPC,WELCOME10,Beauty,South,1,2,1,0,396,2,209.03,0.0,0.0,0,0,0.0,114.82,0.0
DEMO_000246,CUST_0070,2025-01-11 05:00:00,Organic,WELCOME10,Fashion,West,1,3,6,0,295,1,77.14,0.1,7.71,1,0,0.0,44.97,0.0
DEMO_000247,CUST_0630,2025-01-11 06:00:00,Direct,RETARGET,Electronics,South,1,7,8,0,331,1,125.49,0.0,0.0,0,1,125.49,60.01,65.48
DEMO_000248,CUST_0346,2025-01-11 07:00:00,Organic,WELCOME10,Fashion,East,1,1,8,0,122,3,54.47,0.2,10.89,1,1,43.58,36.73,6.85
DEMO_000249,CUST_0655,2025-01-11 08:00:00,PPC,FLASH20,Home,West,0,0,6,0,94,3,90.32,0.15,13.55,1,0,0.0,52.34,0.0
DEMO_000250,CUST_0034,2025-01-11 09:00:00,Social,RETARGET,Fashion,South,1,4,8,1,167,2,102.65,0.0,0.0,0,0,0.0,60.82,0.0
DEMO_000251,CUST_0149,2025-01-11 10:00:00,Social,LOYALTY,Fashion,East,1,3,8,1,242,0,156.56,0.0,0.0,0,1,156.56,74.97,81.59
DEMO_000252,CUST_0411,2025-01-11 11:00:00,Direct,FLASH20,Beauty,North,0,1,7,1,230,0,106.38,0.0,0.0,0,1,106.38,64.77,41.61
DEMO_000253,CUST_0156,2025-01-11 12:00:00,PPC,SUMMER15,Home,South,1,2,5,0,373,3,151.83,0.2,30.37,1,1,121.46,83.22,38.24
DEMO_000254,CUST_0274,2025-01-11 13:00:00,PPC,WELCOME10,Fashion,South,1,3,11,0,412,0,96.03,0.0,0.0,0,0,0.0,52.56,0.0
DEMO_000255,CUST_0550,2025-01-11 14:00:00,Social,WELCOME10,Beauty,East,0,0,5,1,249,3,86.49,0.0,0.0,0,0,0.0,48.34,0.0
DEMO_000256,CUST_0120,2025-01-11 15:00:00,Organic,RETARGET,Electronics,West,1,1,10,1,121,1,78.18,0.25,19.55,1,0,0.0,44.82,0.0
DEMO_000257,CUST_0564,2025-01-11 16:00:00,Social,WELCOME10,Home,South,0,1,3,1,202,3,153.06,0.15,22.96,1,1,130.1,97.16,32.94
DEMO_000258,CUST_0086,2025-01-11 17:00:00,PPC,WELCOME10,Sports,South,0,2,3,0,681,2,94.61,0.0,0.0,0,0,0.0,50.01,0.0
DEMO_000259,CUST_0145,2025-01-11 18:00:00,Email,RETARGET,Fashion,West,0,1,4,1,124,0,37.64,0.0,0.0,0,1,37.64,24.56,13.08
DEMO_000260,CUST_0489,2025-01-11 19:00:00,Social,FLASH20,Sports,South,1,3,7,1,264,1,149.32,0.1,14.93,1,1,134.39,71.0,63.39
DEMO_000261,CUST_0660,2025-01-11 20:00:00,Email,SUMMER15,Beauty,East,0,0,4,1,167,0,73.83,0.0,0.0,0,0,0.0,42.23,0.0
DEMO_000262,CUST_0142,2025-01-11 21:00:00,Email,LOYALTY,Electronics,East,1,2,13,1,559,3,122.36,0.1,12.24,1,1,110.12,74.14,35.98
DEMO_000263,CUST_0249,2025-01-11 22:00:00,Organic,FLASH20,Sports,North,0,1,4,0,226,2,67.48,0.15,10.12,1,0,0.0,45.43,0.0
DEMO_000264,CUST_0770,2025-01-11 23:00:00,Social,RETARGET,Beauty,West,0,0,8,1,168,0,112.91,0.0,0.0,0,1,112.91,61.15,51.76
DEMO_000265,CUST_0824,2025-01-12 00:00:00,Direct,FLASH20,Home,South,1,1,5,1,188,0,30.82,0.0,0.0,0,0,0.0,18.68,0.0
DEMO_000266,CUST_0484,2025-01-12 01:00:00,PPC,LOYALTY,Electronics,East,0,1,4,1,96,1,110.48,0.0,0.0,0,1,110.48,69.7,40.78
DEMO_000267,CUST_0372,2025-01-12 02:00:00,Email,RETARGET,Electronics,South,1,2,6,1,263,0,75.65,0.0,0.0,0,1,75.65,48.53,27.12
DEMO_000268,CUST_0288,2025-01-12 03:00:00,Direct,FLASH20,Fashion,West,0,1,1,0,216,1,63.4,0.0,0.0,0,0,0.0,41.9,0.0
DEMO_000269,CUST_0510,2025-01-12 04:00:00,Email,SUMMER15,Electronics,East,1,5,7,1,123,0,158.2,0.0,0.0,0,1,158.2,83.78,74.42
DEMO_000270,CUST_0492,2025-01-12 05:00:00,Email,RETARGET,Sports,North,1,1,4,1,308,1,106.34,0.0,0.0,0,0,0.0,68.46,0.0
DEMO_000271,CUST_0245,2025-01-12 06:00:00,PPC,SUMMER15,Sports,North,0,0,7,0,409,1,100.5,0.1,10.05,1,0,0.0,67.34,0.0
DEMO_000272,CUST_0018,2025-01-12 07:00:00,Organic,WELCOME10,Fashion,West,0,1,4,0,84,3,80.97,0.15,12.15,1,0,0.0,45.18,0.0
DEMO_000273,CUST_0126,2025-01-12 08:00:00,Direct,FLASH20,Fashion,East,0,0,8,1,305,2,167.76,0.1,16.78,1,1,150.98,102.16,48.82
DEMO_000274,CUST_0798,2025-01-12 09:00:00,Social,RETARGET,Beauty,South,1,0,8,1,308,0,92.24,0.0,0.0,0,0,0.0,48.36,0.0
DEMO_000275,CUST_0348,2025-01-12 10:00:00,Social,WELCOME10,Electronics,North,1,4,7,1,249,0,219.09,0.0,0.0,0,1,219.09,111.51,107.58
DEMO_000276,CUST_0401,2025-01-12 11:00:00,Email,RETARGET,Beauty,North,0,1,2,0,207,0,195.06,0.0,0.0,0,0,0.0,100.25,0.0
DEMO_000277,CUST_0389,2025-01-12 12:00:00,PPC,RETARGET,Sports,West,0,1,7,0,135,1,213.02,0.05,10.65,1,0,0.0,98.38,0.0
DEMO_000278,CUST_0652,2025-01-12 13:00:00,Organic,RETARGET,Electronics,West,1,2,9,0,45,0,173.4,0.0,0.0,0,1,173.4,101.1,72.3
DEMO_000279,CUST_0054,2025-01-12 14:00:00,Email,FLASH20,Electronics,South,0,0,3,0,223,3,85.39,0.25,21.35,1,1,64.04,55.35,8.69
DEMO_000280,CUST_0068,2025-01-12 15:00:00,PPC,SUMMER15,Sports,North,1,3,10,0,293,0,114.85,0.0,0.0,0,0,0.0,59.27,0.0
DEMO_000281,CUST_0229,2025-01-12 16:00:00,PPC,FLASH20,Home,South,1,0,5,1,149,1,102.37,0.1,10.24,1,1,92.13,46.81,45.32
DEMO_000282,CUST_0405,2025-01-12 17:00:00,Email,WELCOME10,Home,North,0,1,2,0,119,3,163.56,0.15,24.53,1,0,0.0,84.25,0.0
DEMO_000283,CUST_0559,2025-01-12 18:00:00,Organic,RETARGET,Beauty,East,0,2,3,1,160,3,111.63,0.1,11.16,1,0,0.0,70.06,0.0
DEMO_000284,CUST_0408,2025-01-12 19:00:00,Social,LOYALTY,Fashion,East,0,0,4,1,282,1,100.54,0.0,0.0,0,0,0.0,55.59,0.0
DEMO_000285,CUST_0367,2025-01-12 20:00:00,Email,FLASH20,Fashion,West,0,1,5,0,214,2,236.54,0.0,0.0,0,0,0.0,148.18,0.0
DEMO_000286,CUST_0781,2025-01-12 21:00:00,Organic,FLASH20,Electronics,South,1,5,2,1,153,2,96.8,0.1,9.68,1,1,87.12,48.39,38.73
DEMO_000287,CUST_0134,2025-01-12 22:00:00,Social,LOYALTY,Home,North,1,2,4,0,177,0,84.69,0.1,8.47,1,1,76.22,50.61,25.61
DEMO_000288,CUST_0476,2025-01-12 23:00:00,Social,FLASH20,Sports,North,1,4,6,0,181,0,93.61,0.1,9.36,1,1,84.25,57.86,26.39
DEMO_000289,CUST_0451,2025-01-13 00:00:00,Social,RETARGET,Electronics,South,1,4,15,1,275,0,181.65,0.0,0.0,0,1,181.65,115.55,66.1
DEMO_000290,CUST_0394,2025-01-13 01:00:00,PPC,RETARGET,Electronics,East,0,0,6,1,194,0,122.06,0.1,12.21,1,0,0.0,74.13,0.0
DEMO_000291,CUST_0672,2025-01-13 02:00:00,Social,RETARGET,Electronics,North,1,1,14,0,340,1,137.87,0.1,13.79,1,0,0.0,90.92,0.0
DEMO_000292,CUST_0222,2025-01-13 03:00:00,PPC,LOYALTY,Sports,West,0,1,2,0,227,1,124.74,0.0,0.0,0,0,0.0,59.75,0.0
DEMO_000293,CUST_0794,2025-01-13 04:00:00,PPC,LOYALTY,Beauty,South,0,1,4,0,336,0,41.81,0.0,0.0,0,1,41.81,24.11,17.7
DEMO_000294,CUST_0276,2025-01-13 05:00:00,Email,SUMMER15,Sports,West,0,2,7,1,273,3,69.34,0.1,6.93,1,0,0.0,38.38,0.0
DEMO_000295,CUST_0453,2025-01-13 06:00:00,Organic,WELCOME10,Home,South,1,3,6,1,285,2,98.94,0.1,9.89,1,0,0.0,67.26,0.0
DEMO_000296,CUST_0433,2025-01-13 07:00:00,PPC,FLASH20,Fashion,North,1,0,6,0,64,0,129.24,0.25,32.31,1,0,0.0,74.49,0.0
DEMO_000297,CUST_0707,2025-01-13 08:00:00,PPC,RETARGET,Fashion,North,0,0,3,0,213,1,72.03,0.15,10.8,1,0,0.0,43.77,0.0
DEMO_000298,CUST_0365,2025-01-13 09:00:00,Social,WELCOME10,Sports,East,1,4,5,0,175,0,71.04,0.1,7.1,1,1,63.94,46.98,16.96
DEMO_000299,CUST_0237,2025-01-13 10:00:00,PPC,FLASH20,Home,East,0,0,3,0,356,2,97.46,0.2,19.49,1,1,77.97,47.05,30.92
DEMO_000300,CUST_0018,2025-01-13 11:00:00,PPC,WELCOME10,Electronics,West,0,0,5,1,378,3,203.74,0.05,10.19,1,0,0.0,107.58,0.0
DEMO_000301,CUST_0302,2025-01-13 12:00:00,Email,FLASH20,Beauty,West,0,0,4,1,427,2,42.57,0.0,0.0,0,1,42.57,22.32,20.25
DEMO_000302,CUST_0688,2025-01-13 13:00:00,PPC,WELCOME10,Home,North,1,3,7,1,170,3,34.02,0.0,0.0,0,1,34.02,16.22,17.8
DEMO_000303,CUST_0008,2025-01-13 14:00:00,PPC,LOYALTY,Beauty,South,0,0,6,1,233,2,244.91,0.25,61.23,1,1,183.68,141.75,41.93
DEMO_000304,CUST_0746,2025-01-13 15:00:00,PPC,RETARGET,Beauty,North,0,4,3,1,448,0,56.34,0.0,0.0,0,1,56.34,29.33,27.01
DEMO_000305,CUST_0452,2025-01-13 16:00:00,Email,LOYALTY,Sports,North,0,1,6,0,118,2,93.47,0.0,0.0,0,0,0.0,45.61,0.0
DEMO_000306,CUST_0116,2025-01-13 17:00:00,Social,LOYALTY,Fashion,North,1,2,6,0,358,0,57.09,0.0,0.0,0,0,0.0,25.98,0.0
DEMO_000307,CUST_0251,2025-01-13 18:00:00,Direct,SUMMER15,Home,North,1,4,8,0,336,0,97.89,0.0,0.0,0,1,97.89,44.61,53.28
DEMO_000308,CUST_0461,2025-01-13 19:00:00,Organic,FLASH20,Electronics,East,0,1,4,0,179,2,105.5,0.25,26.38,1,0,0.0,56.96,0.0
DEMO_000309,CUST_0262,2025-01-13 20:00:00,Organic,WELCOME10,Beauty,North,1,2,7,0,454,0,231.55,0.0,0.0,0,1,231.55,136.73,94.82
DEMO_000310,CUST_0090,2025-01-13 21:00:00,Direct,SUMMER15,Beauty,North,0,3,4,0,344,0,155.14,0.0,0.0,0,0,0.0,77.4,0.0
DEMO_000311,CUST_0554,2025-01-13 22:00:00,Direct,FLASH20,Electronics,North,0,0,5,1,130,3,62.97,0.0,0.0,0,0,0.0,41.52,0.0
DEMO_000312,CUST_0559,2025-01-13 23:00:00,Organic,LOYALTY,Beauty,East,1,3,7,1,465,0,47.53,0.25,11.88,1,0,0.0,23.69,0.0
DEMO_000313,CUST_0099,2025-01-14 00:00:00,Direct,WELCOME10,Fashion,East,1,2,5,0,179,0,140.45,0.1,14.04,1,0,0.0,71.94,0.0
DEMO_000314,CUST_0234,2025-01-14 01:00:00,Direct,RETARGET,Electronics,West,0,1,6,0,232,1,88.78,0.0,0.0,0,0,0.0,46.16,0.0
DEMO_000315,CUST_0203,2025-01-14 02:00:00,Social,FLASH20,Fashion,North,1,5,7,1,283,1,81.01,0.2,16.2,1,0,0.0,39.39,0.0
DEMO_000316,CUST_0549,2025-01-14 03:00:00,Organic,RETARGET,Fashion,North,0,2,4,1,316,1,191.17,0.0,0.0,0,0,0.0,129.96,0.0
DEMO_000317,CUST_0608,2025-01-14 04:00:00,Email,FLASH20,Electronics,South,1,4,6,1,452,0,50.89,0.25,12.72,1,0,0.0,31.29,0.0
DEMO_000318,CUST_0605,2025-01-14 05:00:00,Email,FLASH20,Fashion,East,1,4,5,0,230,1,95.12,0.0,0.0,0,1,95.12,49.38,45.74
DEMO_000319,CUST_0781,2025-01-14 06:00:00,Organic,LOYALTY,Beauty,North,1,2,8,0,172,0,148.99,0.0,0.0,0,0,0.0,100.39,0.0
DEMO_000320,CUST_0640,2025-01-14 07:00:00,Organic,RETARGET,Electronics,North,0,1,7,1,151,2,65.95,0.0,0.0,0,0,0.0,39.31,0.0
DEMO_000321,CUST_0267,2025-01-14 08:00:00,PPC,WELCOME10,Sports,South,1,4,7,1,189,1,201.17,0.0,0.0,0,0,0.0,126.12,0.0
DEMO_000322,CUST_0089,2025-01-14 09:00:00,Organic,FLASH20,Sports,North,1,6,10,0,331,2,71.15,0.0,0.0,0,1,71.15,37.64,33.51
DEMO_000323,CUST_0511,2025-01-14 10:00:00,Organic,WELCOME10,Fashion,South,0,1,4,0,371,1,108.67,0.2,21.73,1,0,0.0,54.32,0.0
DEMO_000324,CUST_0763,2025-01-14 11:00:00,Social,FLASH20,Sports,West,0,0,7,0,149,1,82.11,0.0,0.0,0,0,0.0,45.44,0.0
DEMO_000325,CUST_0812,2025-01-14 12:00:00,Email,RETARGET,Fashion,East,1,4,5,0,296,1,32.69,0.2,6.54,1,1,26.15,17.84,8.31
DEMO_000326,CUST_0191,2025-01-14 13:00:00,Email,RETARGET,Beauty,South,0,0,3,0,132,3,92.83,0.15,13.92,1,0,0.0,62.79,0.0
